cum_elapsed_time,game_state,user_action,avg_agent_assistance_per_move,attempt,n_agent_feedback,from,to,timeout,cum_react_time,token_id
3.916,0,,1.0,4,3,13,1,1,19.995,715
1.943,0,,1.0,2,2,14,2,0,11.963,671
5.637,1,,0.0,4,4,20,3,0,21.852,667
2.386,1,,0.0,3,3,10,4,0,22.924,661
1.812,2,,1.0,2,2,18,5,0,11.69,619
