cum_elapsed_time,game_state,user_action,avg_agent_assistance_per_move,attempt,n_agent_feedback,from,to,timeout,cum_react_time,token_id
4.757,0,,0.0,3,0,15,1,0,9.844,947
1.569,0,,1.0,1,0,9,2,0,2.111,693
1.985,1,,1.0,1,0,14,3,0,1.082,537
1.793,1,,0.0,1,0,19,4,0,5.882,391
1.345,2,,0.0,1,0,18,5,0,5.042,373
