game_state,user_action,agent_assistance,attempt,react_time,user_react_time,from,elapsed_time,to,agent_feedback,timeout,token_id
0,2,0,1,15,0,,0,,0,0,
0,0,0,2,9.217,1,12,0.765,1,0,1,732
0,1,1,1,0.581,2,18,0.605,0,0,0,584
0,0,0,2,0.226,2,18,0.0,2,0,0,584
1,0,0,1,4.571,2,13,0.611,3,0,0,565
1,0,0,1,1.529,2,7,0.665,4,0,0,540
2,0,0,1,0.546,2,6,0.836,5,0,0,499
