cum_elapsed_time,game_state,user_action,avg_agent_assistance_per_move,attempt,n_agent_feedback,from,to,timeout,cum_react_time,token_id
0.985,0,,1.0,1,1,18,1,0,10.02,499
0.993,0,,0.0,1,1,20,2,0,0.579,939
0.0,1,,0.0,2,0,9,3,1,0.0,857
0.92,1,,0.0,1,1,13,4,0,6.919,667
0.903,2,,1.0,1,1,16,5,0,4.231,584
