cum_elapsed_time,game_state,user_action,avg_agent_assistance_per_move,attempt,n_agent_feedback,from,to,timeout,cum_react_time,token_id
1.147,0,,0.0,3,0,19,1,1,5.062,715
0.909,0,,1.0,1,0,13,2,0,4.427,671
1.405,1,,0.0,1,0,10,3,0,5.329,667
2.282,1,,1.0,2,0,11,4,0,7.662,661
2.152,2,,1.0,1,0,17,5,0,8.137,619
