game_state,user_action,agent_assistance,attempt,react_time,user_react_time,from,elapsed_time,to,agent_feedback,timeout,token_id
0,2,1,1,15,0,,0,,0,0,
0,0,2,2,5.198,1,7,1.436,1,0,1,499
0,0,1,1,0.217,2,15,1.975,2,0,0,1199
1,1,1,1,4.743,2,3,0.461,12,0,0,1558
1,2,2,2,15,0,,0,,0,0,
1,1,2,3,0.0,,3,0.0,12,0,1,1558
1,2,2,4,15,0,,0,,0,1,
1,1,1,1,14.595,0,4,0.964,10,0,0,1427
1,2,2,2,15,0,,0,,0,0,
1,1,2,3,0.015,2,3,0.0,15,0,1,565
