cum_elapsed_time,game_state,user_action,avg_agent_assistance_per_move,attempt,n_agent_feedback,from,to,timeout,cum_react_time,token_id
0.772,0,,1.0,3,1,11,1,1,6.746,499
0.752,0,,1.0,1,1,14,2,0,5.818,1199
5.42,1,,1.0,4,2,16,3,1,6.529,565
2.125,1,,1.0,3,2,6,4,1,14.114,1558
0.009,2,,0.0,2,1,20,5,1,1.917,1427
