game_state,user_action,agent_assistance,attempt,react_time,user_react_time,from,elapsed_time,to,agent_feedback,timeout,token_id
0,1,1,1,2.862,2,1,1.026,17,1,0,671
0,1,0,2,3.205,2,8,6.53,8,2,0,667
0,0,2,3,0.229,2,15,3.489,1,3,0,715
0,0,1,1,7.132,1,17,3.063,2,1,0,671
1,0,1,1,2.64,2,8,0.493,3,1,0,667
1,0,1,1,1.779,2,6,1.595,4,1,0,661
2,1,0,1,3.05,2,5,2.179,11,1,0,593
2,0,0,2,8.634,1,7,1.142,5,2,0,619
