cum_elapsed_time,game_state,user_action,avg_agent_assistance_per_move,attempt,n_agent_feedback,from,to,timeout,cum_react_time,token_id
0.875,0,,1.0,1,1,16,1,0,4.159,565
1.059,0,,0.0,2,2,10,2,0,13.519,499
2.374,1,,0.0,2,2,13,3,0,1.927,321
1.246,1,,1.0,1,1,11,4,0,5.244,311
0.978,2,,0.0,1,1,6,5,0,8.717,177
