game_state,user_action,agent_assistance,attempt,react_time,user_react_time,from,elapsed_time,to,agent_feedback,timeout,token_id
0,1,0,1,12.245,0,1,1.508,14,1,0,101
0,2,0,2,15,0,,0,,1,0,
0,1,2,3,1.646,2,1,1.203,14,2,1,101
0,1,0,4,9.468,1,7,1.238,1,3,1,565
0,0,0,1,4.94,2,10,1.554,2,1,0,499
1,1,0,1,12.552,0,3,1.953,17,1,0,311
1,1,1,2,4.371,2,19,0.831,19,2,0,135
1,1,2,3,0.02,2,11,2.196,11,3,0,177
