cum_elapsed_time,game_state,user_action,avg_agent_assistance_per_move,attempt,n_agent_feedback,from,to,timeout,cum_react_time,token_id
0.766,0,,0.0,1,0,12,1,0,8.361,565
0.725,0,,1.0,3,0,17,2,1,0.692,499
0.784,1,,0.0,1,0,10,3,0,14.679,321
0.336,1,,1.0,1,0,9,4,0,1.538,311
0.928,2,,0.0,2,0,13,5,1,0.343,177
