cum_elapsed_time,game_state,user_action,avg_agent_assistance_per_move,attempt,n_agent_feedback,from,to,timeout,cum_react_time,token_id
0.701,0,,2.0,1,1,18,1,0,13.279,728
0.725,0,,0.0,1,1,17,2,0,2.439,715
2.029,1,,0.0,2,2,15,3,0,14.802,710
0.651,1,,1.0,1,1,8,4,0,7.593,694
1.138,2,,0.0,1,1,6,5,0,7.859,671
