game_state,user_action,agent_assistance,attempt,react_time,user_react_time,from,elapsed_time,to,agent_feedback,timeout,token_id
0,2,1,1,15,0,,0,,0,0,
0,0,2,2,3.678,2,12,1.695,1,0,1,668
0,0,1,1,1.189,2,14,1.216,2,0,0,1279
1,0,1,1,6.582,1,7,0.662,3,0,0,1268
1,1,1,1,14.379,0,4,0.667,8,0,0,1473
1,0,2,2,8.218,1,13,0.618,4,0,0,619
2,0,0,1,0.562,2,8,2.203,5,0,0,1473
