game_state,user_action,agent_assistance,attempt,react_time,user_react_time,from,elapsed_time,to,agent_feedback,timeout,token_id
0,1,0,1,13.063,0,13,1.273,13,1,0,894
0,0,1,2,3.184,2,13,1.709,0,2,0,894
0,0,0,1,0.0,2,13,0.003,2,1,0,894
1,0,0,1,1.442,2,16,1.513,3,1,0,947
1,1,0,1,3.363,2,18,0.975,18,1,0,693
1,0,1,2,2.42,2,8,1.108,4,2,0,289
2,0,0,1,0.0,2,18,0.855,5,1,0,693
