cum_elapsed_time,game_state,user_action,avg_agent_assistance_per_move,attempt,n_agent_feedback,from,to,timeout,cum_react_time,token_id
2.982,0,,0.0,2,2,13,0,0,16.247,894
0.003,0,,0.0,1,1,13,2,0,0.0,894
1.513,1,,0.0,1,1,16,3,0,1.442,947
2.083,1,,0.0,2,2,8,4,0,5.784,289
0.855,2,,0.0,1,1,18,5,0,0.0,693
