cum_elapsed_time,game_state,user_action,avg_agent_assistance_per_move,attempt,n_agent_feedback,from,to,timeout,cum_react_time,token_id
0.879,0,,0.0,1,1,16,1,0,6.846,947
1.083,0,,0.0,4,1,8,2,0,5.464,693
0.0,1,,0.0,2,0,10,3,1,0.0,537
1.558,1,,0.0,1,1,12,4,0,5.321,391
0.721,2,,1.0,1,1,20,5,0,0.078,373
