cum_elapsed_time,game_state,user_action,avg_agent_assistance_per_move,attempt,n_agent_feedback,from,to,timeout,cum_react_time,token_id
1.757,0,,0.0,1,1,20,1,0,7.375,947
1.045,0,,1.0,2,1,14,2,1,10.855,693
2.241,1,,1.0,2,2,16,3,0,11.926,537
3.613,1,,0.0,3,3,11,4,0,16.808,391
1.056,2,,0.0,1,1,13,5,0,8.294,373
