cum_elapsed_time,game_state,user_action,avg_agent_assistance_per_move,attempt,n_agent_feedback,from,to,timeout,cum_react_time,token_id
0.311,0,,0.0,2,0,7,1,1,0.0,947
0.917,0,,1.0,2,0,13,2,1,2.441,693
0.473,1,,0.0,1,0,8,3,0,14.1,537
2.173,1,,1.0,2,0,9,4,0,11.016,391
0.767,2,,0.0,1,0,15,5,0,7.05,373
