game_state,user_action,agent_assistance,attempt,react_time,user_react_time,from,elapsed_time,to,agent_feedback,timeout,token_id
0,0,1,1,0.953,2,6,0.668,1,0,0,913
0,2,0,1,15,0,,0,,0,0,
0,1,0,2,0.0,,2,0.0,20,0,1,732
0,0,3,3,0.891,2,14,0.909,2,0,1,753
1,0,1,1,2.245,2,20,0.852,3,0,0,732
1,0,0,1,1.311,2,11,0.95,4,0,0,715
2,0,0,1,0.694,2,9,0.507,5,0,0,710
