cum_elapsed_time,game_state,user_action,avg_agent_assistance_per_move,attempt,n_agent_feedback,from,to,timeout,cum_react_time,token_id
1.806,0,,1.0,1,1,15,1,0,9.449,565
1.138,0,,1.0,1,1,6,2,0,5.508,499
1.68,1,,0.0,1,1,14,3,0,14.343,321
1.645,1,,0.0,1,1,20,4,0,8.034,311
1.442,2,,0.0,1,1,7,5,0,9.663,177
