cum_elapsed_time,game_state,user_action,avg_agent_assistance_per_move,attempt,n_agent_feedback,from,to,timeout,cum_react_time,token_id
0.974,0,,0.0,1,0,20,1,0,14.468,947
0.996,0,,0.0,1,0,18,2,0,7.507,693
1.031,1,,0.0,1,0,16,3,0,9.599,537
1.206,1,,0.0,1,0,15,4,0,9.772,391
1.061,2,,0.0,1,0,12,5,0,0.386,373
