cum_elapsed_time,game_state,user_action,avg_agent_assistance_per_move,attempt,n_agent_feedback,from,to,timeout,cum_react_time,token_id
2.258,0,,0.0,2,2,12,1,0,7.924,698
0.956,0,,1.0,1,1,9,2,0,4.599,894
0.467,1,,0.0,1,1,10,3,0,6.396,947
0.733,1,,1.0,1,1,18,4,0,1.466,289
0.895,2,,0.0,1,1,17,5,0,6.642,693
