cum_elapsed_time,game_state,user_action,avg_agent_assistance_per_move,attempt,n_agent_feedback,from,to,timeout,cum_react_time,token_id
1.347,0,,0.0,2,0,6,1,0,23.246,728
0.708,0,,1.0,1,0,20,0,0,12.83,710
0.0,1,,1.0,1,0,20,3,0,0.098,710
0.796,1,,1.0,1,0,12,4,0,6.476,694
1.36,2,,0.0,2,0,17,5,0,9.123,671
