cum_elapsed_time,game_state,user_action,avg_agent_assistance_per_move,attempt,n_agent_feedback,from,to,timeout,cum_react_time,token_id
1.859,0,,1.0,3,0,9,2,1,7.316,1558
0.603,0,,1.0,4,0,12,2,1,5.414,1199
2.543,1,,1.0,4,0,13,3,1,16.653,565
2.157,1,,1.0,4,0,9,4,1,17.181,1558
0.67,2,,0.0,4,0,8,5,2,9.934,1427
